inventor_id,name,country
fl:th_ln:zampini-1,"Thomas Lawrence Zampini, II",US
fl:ar_ln:venkidu-1,Arockiyaswamy Venkidu,US
fl:ya_ln:rajavi-1,Yashar Rajavi,US
fl:ma_ln:whitton-2,Matthew D. Whitton,US
fl:ro_ln:ceniza-2,Rogelio R. Ceniza,US
fl:ya_ln:hu-68,Yajing Hu,CN
fl:mi_ln:cheng-97,Ming-Huei Cheng,TW
fl:ka_ln:schreyer-1,Karlheinz Schreyer,DE
fl:yo_ln:ijiri-2,Yoshihisa Ijiri,JP
fl:ai_ln:galan-1,Aida Martin Galan,US
fl:li_ln:zhang-120,Lijuan Zhang,US
fl:zh_ln:li-755,Zhihang Li,CN
fl:hi_ln:abe-32,Hiroko Abe,JP
fl:jo_ln:hunt-2,John Miles Hunt,US
fl:pa_ln:baccas-1,Paul Baccas,GB
fl:se_ln:azizi-1,Seyed Azizi,DE
fl:wi_ln:werding-1,Winfried Werding,CH
fl:sa_ln:chon-3,Sang-Mun Chon,KR
fl:da_ln:jorgenson-2,Dawn Jorgenson,US
fl:ad_ln:jacob-1,Adir Jacob,US
fl:ki_ln:pollard-4,Kimberly Dona Pollard,US
fl:zh_ln:yang-29,Zhiqiang Yang,US
fl:ka_ln:tsuneta-1,Katsuhiro Tsuneta,JP
fl:to_ln:matsumura-36,Toshihiko Matsumura,JP
fl:an_ln:blake-6,Andrew Blake,GB
fl:r._ln:swann-1,R. Thomas Swann,US
fl:ts_ln:yoshino-1,Tsuyoshi Yoshino,JP
fl:ch_ln:lee-630,Chi-Feng Lee,TW
099t5xv46bwy3cbwt367qhahz,Zelpha Ruth Parker,US
fl:mi_ln:moreaux-1,Michel Moreaux,FR
fl:sh_ln:alles-1,Sheran Anthony Alles,US
fl:lo_ln:hicks-2,"Loy A. Hicks, Jr.",US
fl:ma_ln:siegel-8,Martin Siegel,DE
fl:ma_ln:krishnamoorthy-2,Mahesh Krishnamoorthy,US
fl:ru_ln:ringom-1,Rune Ringom,Unknown
fl:is_ln:shiozawa-1,Isao Shiozawa,JP
fl:sh_ln:cheng-70,Shao-Chi Cheng,TW
fl:ra_ln:alghurair-1,Rashid Al Ghurair,AE
fl:st_ln:glaeser-1,Stefan Glaeser,CH
fl:ku_ln:chang-16,Kuo-Shu Edward Chang,US
fl:ka_ln:manabe-12,Kazutaka Manabe,JP
fl:jo_ln:noffsinger-1,Joseph Forrest Noffsinger,US
fl:ar_ln:banskota-1,Arjun H. Banskota,CA
fl:jo_ln:mansfield-1,Joshua Alan Mansfield,US
fl:is_ln:naito-1,Isao Naito,JP
fl:st_ln:wells-10,Steven R. Wells,US
fl:ju_ln:liu-100,Junqiang Liu,US
fl:jo_ln:lebens-1,John A. Lebens,US
fl:sh_ln:kauchali-1,Shehzaad Kauchali,ZA
fl:su_ln:clark-8,Susan Clark,US
fl:lu_ln:ferrarese-1,Luciano FERRARESE,IT
fl:ma_ln:pollard-2,Mark A. Pollard,US
fl:ei_ln:holm-1,Eivind Holm,NO
fl:ci_ln:hong-2,Ciao Cun Hong,TW
fl:no_ln:ayuzawa-2,Noriaki Ayuzawa,JP
fl:fe_ln:timischl-1,Felix Timischl,JP
fl:yo_ln:hong-109,Youngseck Hong,CA
fl:hi_ln:kadowaki-5,Hidejiro Kadowaki,JP
fl:da_ln:pernich-1,Dan Pernich,US
fl:ke_ln:tu-4,Kevin Tu,US
fl:du_ln:zhou-5,Duan-Liang Zhou,CN
fl:vi_ln:malhotra-7,Vikram Malhotra,US
fl:ch_ln:smith-112,Christopher W. Smith,US
fl:yo_ln:jung-313,Youngdoo Jung,KR
fl:ka_ln:ramasamy-13,Kanda Ramasamy,US
fl:ma_ln:krieger-2,Manfred Krieger,DE
fl:br_ln:marcoccia-1,Bruno Marcoccia,US
fl:kl_ln:frank-1,Klaus Frank,DE
fl:ta_ln:nishida-36,Tatsuya Nishida,JP
fl:wi_ln:fiala-1,William Elliott Fiala,US
fl:ca_ln:tomoni-1,Carmel Tomoni,US
fl:be_ln:reiter-3,Bernhard Reiter,DE
fl:ra_ln:usher-1,Raymond W. Usher,US
fl:th_ln:hilton-4,Thomas R. Hilton,US
fl:de_ln:gentry-3,"Denton E. Gentry, Jr.",US
fl:no_ln:yokoyama-3,Norimasa Yokoyama,JP
fl:jo_ln:king-3,Joel Richard King,US
fl:yv_ln:wilke-1,Yvonne Wilke,DE
fl:al_ln:stokes-5,Alexander Stokes,US
fl:te_ln:hirade-1,Tetsuya Hirade,JP
fl:al_ln:walls-2,Alex Lee Walls,US
fl:wi_ln:denhollander-1,Willem den Hollander,CH
fl:gu_ln:peleman-1,Guido Peleman,BE
fl:wi_ln:garner-6,William B. Garner,US
fl:ni_ln:mulye-1,Nirmal Mulye,US
fl:ju_ln:kong-12,Jun Jin Kong,KR
fl:ja_ln:reynolds-2,Janis M. Reynolds,US
fl:jo_ln:renaldi-1,John A. Renaldi,US
fl:hi_ln:minamisako-1,Hirokazu Minamisako,JP
fl:we_ln:hutchinson-3,Wendi Hutchinson,US
fl:ja_ln:chilcote-2,Jason Chilcote,US
fl:kw_ln:park-173,Kwangwoo Park,KR
fl:jo_ln:sumbera-1,John Sumbera,US
fl:su_ln:xu-6,Susan Yanqing Xu,US
fl:mu_ln:furuhata-1,Mutsuya Furuhata,JP
fl:hu_ln:kao-24,Hung-Yen Kao,US
fl:be_ln:smith-12,Benjamin M. Smith,US
fl:si_ln:noh-5,Sichan Noh,KR
fl:su_ln:saito-9,Sugao Saito,JP
fl:pa_ln:ledru-2,Pascal Ledru,US
fl:li_ln:fields-1,Lisha Fields,US
fl:pa_ln:kodeswaran-1,Palanivel A. Kodeswaran,IN
fl:ma_ln:baumgarth-2,Manfred Baumgarth,Unknown
fl:ji_ln:bae-51,Jihyun Bae,KR
fl:ro_ln:wang-42,Ronghua Wang,CN
fl:ma_ln:hadley-8,Mark A. Hadley,US
fl:re_ln:hoque-1,Reaz Hoque,US
099zcz0vh8l0bwbs31qmq1y6h,Park Seong-Hoon,KR
fl:er_ln:verhoeven-3,Erik P.J. VERHOEVEN,NL
fl:mi_ln:yang-299,Ming-Tung Yang,TW
fl:c._ln:hamrick-1,C. Roger Hamrick,US
fl:ya_ln:nakai-12,Yasunori Nakai,JP
fl:ri_ln:lusignea-1,Richard W. Lusignea,US
fl:je_ln:wai-1,Jenny Wai,US
fl:dh_ln:mathur-1,Dhirendra Prasad Mathur,US
fl:ja_ln:miller-39,James C. Miller,US
fl:bi_ln:da-2,Bin Da,CN
fl:xi_ln:sun-330,Xiaohui Sun,CN
fl:ya_ln:wang-254,Yan Wang,CN
fl:ma_ln:isomaki-3,Markus Isomaki,FI
fl:li_ln:franklin-4,Linda J. Franklin,US
fl:it_ln:otomaru-1,Itaru Otomaru,JP
fl:aa_ln:lewis-4,Aaron Lewis,IL
fl:jo_ln:bishop-2,Jonathan Edward Bishop,CA
fl:an_ln:german-1,Anton L. German,NL
fl:ta_ln:hojo-2,Takeshi Hojo,JP
fl:ka_ln:serita-2,Kazutoshi Serita,JP
fl:da_ln:tarantino-1,David Edmund Tarantino,US
fl:ch_ln:lu-194,Chung-Yen Lu,TW
fl:ge_ln:steiner-8,Gerald Steiner,US
fl:aa_ln:hensler-1,Aaron Kirk Hensler,US
fl:ki_ln:youk-1,Ki Kyung YOUK,KR
fl:th_ln:seipp-1,Thorsten Seipp,DE
fl:ka_ln:karki-1,Kapil Kumar Karki,US
fl:la_ln:murukutla-1,Lakshmi P. Murukutla,US
09a1jk91fnh2f8nny7qn3x6kf,J. Wesley Fults,US
fl:sc_ln:mayer-3,Scott Mayer,US
fl:ra_ln:wakaskar-1,Rajesh R. Wakaskar,US
fl:je_ln:west-27,Jeffrey Alan West,US
fl:ma_ln:liukku-2,Matti LIUKKU,FI
fl:je_ln:dohan-1,Jewel L. Dohan,US
fl:br_ln:couchey-1,Brian P. Couchey,US
fl:an_ln:pena-2,Angel Pena,US
fl:to_ln:fujiki-2,Toshiaki Fujiki,JP
fl:ho_ln:wang-95,Hongqiu Wang,CN
fl:lu_ln:burman-1,Luke Burman,US
fl:da_ln:polonsky-1,Daniel Polonsky,Unknown
09a2pj2q4vvw0imxqrep42e9u,George C. Strydio,US
fl:la_ln:bays-1,Laurence E. Bays,US
fl:co_ln:hofmann-2,Corris M. Hofmann,US
fl:al_ln:nordellmarkovits-1,Alexei Nordell-Markovits,CA
fl:hi_ln:miyamoto-11,Hironobu Miyamoto,JP
fl:ar_ln:dash-1,Arup Dash,IN
fl:ra_ln:hoeptner-1,Rahl E. Hoeptner,US
fl:pa_ln:baer-1,Patrick Baer,DE
fl:ge_ln:rounds-2,George R. Rounds,US
fl:br_ln:seegert-1,Brian David Seegert,US
fl:at_ln:kikuchi-1,Atsuyuki Kikuchi,JP
fl:da_ln:sillo-1,Davide Sillo,IT
fl:ne_ln:mittal-2,Neil Mittal,CA
fl:mi_ln:ugarov-1,Michael V. Ugarov,US
fl:de_ln:dame-1,Dennis Dame,US
fl:ju_ln:hao-17,JU-LAN HAO,CN
fl:ro_ln:friedman-22,Robert Friedman,US
fl:er_ln:thompson-1,Eric R. Thompson,US
fl:st_ln:perusich-2,Stephen A. Perusich,US
fl:ch_ln:putnam-4,Charles L. Putnam,US
fl:yo_ln:arai-48,Yoshiharu Arai,JP
fl:ca_ln:tiana-2,Carlo L. Tiana,US
fl:br_ln:blair-2,Bryan Michael Blair,US
fl:mi_ln:byrns-2,Michael C. Byrns,US
fl:ra_ln:lindenberg-1,Ralph Lindenberg,DE
fl:ju_ln:fritsch-1,Juergen Fritsch,DE
fl:ju_ln:lew-1,Justin Lew,CA
fl:da_ln:sheppard-8,David Sheppard,US
fl:yo_ln:zhang-180,Yongzhi Zhang,US
fl:to_ln:kouno-12,Toru KOUNO,JP
fl:se_ln:kang-143,Seung Tak Kang,KR
fl:an_ln:parisio-1,Andrea Parisio,IT
fl:yu_ln:atas-1,Yusuf Atas,US
fl:ch_ln:hankinson-1,Christopher Hankinson,GB
fl:ke_ln:yip-1,Keong Fook Yip,AU
fl:xa_ln:leloup-1,Xavier Loic Leloup,US
fl:av_ln:singh-7,Avinash Singh,US
fl:gr_ln:kmieciklawrynowicz-2,Grazyna E. Kmiecik-Lawrynowicz,US
fl:al_ln:hartmann-7,Alfred C. Hartmann,US
09a5ubt6196g3aceme17bafpl,Alvin L. Gaunce,CA
fl:ch_ln:goodson-1,Christian Ross Goodson,US
fl:ro_ln:lopezmartens-1,Rodrigo Lopez-Martens,FR
fl:ro_ln:ciampitti-1,Robert Ciampitti,US
fl:ar_ln:king-13,Arthur S. King,US
fl:ke_ln:ksobiech-1,Keith E. Ksobiech,US
fl:je_ln:chen-125,Jesse Chen,US
fl:vi_ln:chaudhari-3,Vinod Dinkar Chaudhari,IN
fl:ri_ln:streater-1,Richard W. Streater,CA
fl:vi_ln:mital-2,Vijay Mital,US
fl:na_ln:saitoh-6,Naoto Saitoh,JP
fl:ya_ln:kaino-1,Yasuo Kaino,JP
fl:jo_ln:lillie-1,Joshua David Lillie,US
fl:ma_ln:erban-1,Marcus Erban,DE
fl:er_ln:miller-21,Eric Lee Miller,US
09a7scpr9zsukpvrt0kk22ged,Thomas P. Somraty,US
fl:sh_ln:okada-81,Shintaro Okada,JP
fl:jo_ln:shin-96,Jong In Shin,KR
fl:ma_ln:ometto-1,Marco Ometto,IT
fl:ch_ln:chan-25,Chun-an Chan,US
fl:re_ln:foss-1,Rene N. Foss,US
fl:la_ln:lebedev-1,Larion A. Lebedev,RU
fl:in_ln:hwang-30,In Gil Hwang,KR
fl:an_ln:christ-5,Andreas D. Christ,CH
09a8jpa268j71bm9050vmgo0o,Manlio Labriola,IT
fl:ta_ln:kelaiditis-1,Tass Kelaiditis,AU
fl:jo_ln:nobile-2,John R. Nobile,US
fl:en_ln:martinezortigosa-2,Enrique Martinez Ortigosa,ES
fl:st_ln:ufheil-1,Steven T. Ufheil,US
fl:an_ln:martin-56,Anthony Martin,US
fl:ni_ln:ringelstein-1,Nicolas Ringelstein,FR
fl:ro_ln:satterthwaite-3,Rodney E. Satterthwaite,US
fl:ta_ln:wakashima-1,Takashi Wakashima,JP
fl:ma_ln:murakawa-4,Masao Murakawa,JP
fl:xu_ln:hui-4,Xuemei Hui,CN
fl:ke_ln:yard-1,Kenneth G. Yard,US
fl:pa_ln:johnson-29,Paul E. Johnson,US
fl:kw_ln:kim-1,Kwan-Tae Kim,KR
fl:ro_ln:selby-3,Ronald Kenneth Selby,US
fl:ja_ln:planas-1,Jacky Planas,FR
fl:ky_ln:kim-269,Kyung Ho Kim,KR
fl:na_ln:kamitake-1,Naoto Kamitake,JP
fl:ta_ln:katakura-7,Takahiro Katakura,JP
fl:hi_ln:toriya-2,Hiroshi Toriya,JP
fl:ch_ln:nakazawa-3,Chiharu Nakazawa,JP
fl:ch_ln:tse-12,Chris Tse,US
fl:du_ln:sharma-2,Dushyant Sharma,GB
fl:je_ln:avron-1,Jeruham Avron,IL
fl:ch_ln:halter-1,Christophe Halter,BE
fl:be_ln:aghaei-1,Behzad Aghaei,CA
fl:ri_ln:fargo-1,Richard N. Fargo,US
fl:ol_ln:spatscheck-1,Oliver Spatscheck,US
fl:da_ln:quijano-2,David Quijano,US
fl:w._ln:kalm-1,W. Scott Kalm,US
fl:ra_ln:st.martin-1,Raymond Francis St. Martin,US
fl:fr_ln:macgregor-2,Francis W. MacGregor,US
fl:ta_ln:kato-32,Taisei Kato,JP
fl:ja_ln:flora-5,Jason Flora,US
fl:br_ln:weil-1,Bradley S. Weil,US
fl:yo_ln:matsumoto-49,Yoshihiko Matsumoto,JP
fl:ro_ln:hadick-1,Robert J. Hadick,US
fl:ja_ln:howland-1,James Howland,US
fl:ko_ln:watanabe-20,Kouji Watanabe,JP
fl:mu_ln:tsai-6,Mu Yuan Tsai,TW
fl:ha_ln:sheikh-1,Hamid R. Sheikh,US
fl:da_ln:kusui-1,Dai Kusui,JP
09ad4lo7s8unvplr8wmfmbmyw,Roland Rugenberg,DE
fl:wo_ln:jang-120,Wonnam Jang,KR
fl:so_ln:houri-1,Soufiane Houri,US
fl:da_ln:dolfi-1,David W. Dolfi,US
fl:ak_ln:nakagawara-1,Akiko Nakagawara,JP
fl:aa_ln:williams-9,Aaron Williams,US
fl:os_ln:nagano-1,Osamu Nagano,JP
fl:ca_ln:davis-22,Carl E. Davis,US
fl:ho_ln:zhu-59,Hong Zhu,US
fl:ja_ln:friedland-1,Jason Michael Friedland,US
fl:by_ln:jeon-13,Byoung Kun Jeon,KR
fl:lu_ln:pahlich-1,Lutz Pahlich,DE
fl:qi_ln:wu-142,Qingyuan Wu,CN
fl:pi_ln:chen-150,Pinlin Chen,CN
fl:gi_ln:degasperis-1,Giovanni De Gasperis,IT
fl:so_ln:jung-67,Soo-Ik Jung,KR
fl:ei_ln:nishi-2,Eiji Nishi,JP
fl:ky_ln:go-4,Kyo Go,JP
fl:pa_ln:scott-18,Paul D. Scott,US
fl:yo_ln:kobayashi-71,Yo Kobayashi,JP
fl:li_ln:wu-159,Liang Wu,CN
fl:mi_ln:legoas-1,Michel Le Goas,FR
fl:ta_ln:manku-1,Tajinder Manku,CA
fl:br_ln:tillotson-1,Brian J. Tillotson,US
fl:ke_ln:jonkman-1,Kenneth R. Jonkman,US
fl:ki_ln:moorjani-1,Kishin Moorjani,US
fl:th_ln:newman-7,Thomas H. Newman,US
fl:gr_ln:pfiffner-1,Greg Pfiffner,US
fl:sc_ln:taylor-14,Scott Taylor,US
fl:no_ln:nakagawa-23,Norihisa Nakagawa,JP
fl:ch_ln:nave-1,Christopher Nave,US
fl:jo_ln:lee-27,Joo-Hyun Lee,KR
fl:ry_ln:hayahara-1,Ryuuji Hayahara,JP
fl:ma_ln:kaiser-16,Mark Kaiser,US
fl:mo_ln:mushika-1,Motoaki Mushika,JP
fl:br_ln:schoner-1,Brian Schoner,US
fl:ro_ln:kundel-2,"Robert Kundel, Jr.",US
fl:ar_ln:ingimundarson-1,Arni Thor Ingimundarson,US
fl:pi_ln:dodey-1,Pierre Dodey,FR
fl:ma_ln:morris-22,Matthew Morris,US
fl:pr_ln:vukkadala-1,Pradeep Vukkadala,US
fl:st_ln:green-6,Steven R. Green,US
fl:lo_ln:kravetz-1,Louis Kravetz,US
fl:st_ln:walkowiak-1,Stefan Walkowiak,US
fl:sv_ln:nilsson-10,Sven Nilsson,SE
fl:ro_ln:kotlyar-1,Roza Kotlyar,US
fl:sa_ln:shibazaki-1,Satoshi Shibazaki,JP
fl:sh_ln:qin-79,Shixin Qin,US
fl:ki_ln:wakui-1,Kiyoshi Wakui,JP
fl:no_ln:tamura-21,Noboru Tamura,JP
fl:be_ln:killeen-1,Benjamin Killeen,US
fl:mo_ln:johnston-1,Molly Westermann Johnston,US
fl:le_ln:segal-3,Leon Segal,US
fl:ri_ln:harvey-7,Richard T. Harvey,US
fl:an_ln:sloman-1,Anthony W. Sloman,GB
fl:sm_ln:sachdev-1,Smriti Sachdev,IN
fl:ma_ln:kleppe-2,Mary Kleppe,US
fl:br_ln:donlon-2,Brian S. Donlon,US
fl:wi_ln:dubrul-1,Will R. Dubrul,US
fl:yu_ln:yu-4,Yuet-Ying Yu,US
fl:ni_ln:avadhanam-1,Niranjan Avadhanam,US
fl:er_ln:king-9,Eric T. King,US
fl:he_ln:weeber-5,Henk A. Weeber,NL
fl:f._ln:gyurina-1,F. Dennis Gyurina,US
fl:em_ln:peled-1,Emanuel Peled,IL
fl:st_ln:laporte-1,Stephane Laporte,CA
fl:er_ln:timurdogan-1,Erman Timurdogan,US
fl:el_ln:dahl-3,Elroy W. Dahl,US
fl:yu_ln:he-114,Yuwen He,US
fl:st_ln:thoen-2,Steven Mark Thoen,BE
fl:no_ln:merbahi-1,Nofel Merbahi,FR
fl:ak_ln:kaya-2,Akimasa Kaya,JP
fl:be_ln:lazarski-1,Beth Lazarski,US
fl:yo_ln:ono-8,Yoshifumi Ono,JP
fl:ro_ln:warner-2,Ronald N. Warner,US
fl:pe_ln:liu-98,Pei Liu,CN
fl:mi_ln:morio-2,Minoru Morio,JP
fl:gu_ln:story-1,"Guy A. Story, Jr.",US
fl:le_ln:hoefsloot-1,Leon Hoefsloot,BE
fl:ja_ln:dahle-1,Jacob Dahle,US
fl:ti_ln:wang-115,Tianqing Wang,CN
fl:gw_ln:froc-1,Gwillerm Froc,FR
fl:my_ln:kang-28,Myung Sun Kang,KR
fl:ch_ln:jang-90,Chi Hwan Jang,KR
fl:ma_ln:takahashi-42,Masao Takahashi,JP
fl:ad_ln:rodriguez-6,Adam Rodriguez,SG
fl:an_ln:cucinotta-1,Anthony Cucinotta,US
fl:gl_ln:freitas-2,Glenn A. Freitas,US
fl:ma_ln:jonytis-1,Mantas Jonytis,LT
09alcq0lftggni3dk3l7auo9c,Horst Danzel,DE
fl:te_ln:nagase-2,Tetsuya Nagase,US
fl:mi_ln:boyarsky-2,Michael Boyarsky,US
fl:br_ln:lockyer-2,Brett J. Lockyer,US
fl:si_ln:cork-1,Simon Robert Cork,AU
fl:ya_ln:kanza-1,Yaron Kanza,US
fl:jo_ln:won-93,Jong Chan Won,KR
fl:ke_ln:koibuchi-1,Ken Koibuchi,JP
fl:j._ln:yuan-2,J. Jenny Yuan,US
fl:se_ln:kang-88,Seung Won Kang,KR
fl:ma_ln:onoda-6,Masahiro Onoda,JP
fl:ja_ln:kirby-11,James M. Kirby,US
fl:ke_ln:hase-3,Kenichi Hase,JP
fl:we_ln:zulehner-1,Werner Zulehner,DE
fl:ka_ln:kotegawa-2,Kazuhisa Kotegawa,JP
fl:jo_ln:simon-4,John David Simon,US
fl:je_ln:rotte-2,Jeroen Rotte,CA
fl:pa_ln:durbut-1,Patrick Durbut,BE
09amebzkif9xqh9splmf3vsdb,Warwick S. Faville,GB
fl:ch_ln:ellis-9,Charles A. Ellis,US
fl:hy_ln:nguyen-3,Hy V. Nguyen,US
fl:bi_ln:reiter-1,Birgit Reiter,DE
fl:ch_ln:fu-246,Chuang Fu,CN
fl:pa_ln:hsueh-5,Pauli Hsueh,US
fl:bl_ln:french-1,Blaine French,US
fl:ma_ln:verardo-1,Marco Verardo,CH
fl:mu_ln:rajagopalan-3,Murali Rajagopalan,US
fl:no_ln:masse-1,Norman G. Masse,US
fl:jo_ln:gagnon-1,Joyce F. Gagnon,US
fl:de_ln:menard-1,Delphine Menard,FR
fl:ti_ln:kuik-1,Timothy J. Kuik,US
fl:ma_ln:dieck-1,Martin Dieck,US
fl:ma_ln:page-28,Mark Allan Page,US
fl:wi_ln:mchugh-1,William T. McHugh,US
fl:jo_ln:cousin-1,Joel Cousin,FR
fl:st_ln:symington-2,Steve A. Symington,US
fl:je_ln:morris-38,Jeremy S. Morris,US
fl:la_ln:swanson-6,Larry Swanson,US
fl:ri_ln:johnson-28,Richard A. Johnson,US
fl:jo_ln:wolff-11,John Wolff,US
fl:do_ln:carroll-5,Dorion Carroll,US
fl:he_ln:chang-13,Hei Lam Chang,CN
fl:se_ln:biser-1,Seth A. Biser,US
fl:al_ln:jagminiene-1,Aldona Jagminiene,LT
fl:te_ln:daniels-2,Terry Wayne Daniels,US
fl:sh_ln:hsu-296,Sheng-Tzu Hsu,TW
fl:wi_ln:lehrer-2,William M. Lehrer,US
fl:ta_ln:tomikawa-7,Tadaaki Tomikawa,JP
fl:da_ln:vacanti-2,David C. Vacanti,US
fl:ka_ln:uchida-2,Kazuhisa Uchida,JP
fl:jo_ln:hazle-1,Joshua Hazle,US
fl:pe_ln:haehn-1,Peter-Clemens Haehn,DE
fl:sc_ln:tanner-3,Scott B. Tanner,US
fl:we_ln:gong-26,Wei Gong,CN
fl:we_ln:tsai-124,Wen-Ta Tsai,TW
09ap28fg498nm6ekw2q2829r9,Hamdi R Syla,US
fl:gr_ln:synder-1,Gregory S. Synder,US
fl:jo_ln:saylor-2,John R Saylor,US
fl:ki_ln:nakagawa-4,Kiyoshi Nakagawa,JP
fl:ta_ln:ochi-13,Tatsuya Ochi,JP
fl:jo_ln:adams-13,Jonathan William Adams,US
fl:ri_ln:snyder-2,Rick Snyder,US
fl:ke_ln:matocha-2,Kevin Sean Matocha,US
fl:an_ln:heisey-2,Andreas Heisey,US
fl:to_ln:allum-2,Todd Allum,US
fl:ke_ln:motomura-3,Kenichi Motomura,JP
fl:th_ln:hein-2,Thomas Hein,DE
fl:hi_ln:hoshiba-2,Hideki Hoshiba,JP
fl:sh_ln:mccoy-4,Sharon L. McCoy,US
fl:ma_ln:hirota-21,Masaki Hirota,JP
fl:at_ln:miyanishi-2,Atsushi Miyanishi,JP
fl:ky_ln:park-258,Kyeongbae Park,KR
fl:ja_ln:chun-21,Jae Bong Chun,KR
fl:to_ln:nakata-6,Tomohiko Nakata,JP
fl:yi_ln:hu-87,Yiting Hu,CN
fl:do_ln:seong-4,Dong-Gi Seong,KR
fl:er_ln:green-7,Eric T. Green,US
09ar27p9mi5vv46a4xkn168ua,Sean P. Caffee,US
fl:hu_ln:chang-64,Hung Jui Chang,TW
fl:mi_ln:shaffer-5,Michael J. Shaffer,US
fl:ma_ln:shibamoto-3,Masanori Shibamoto,JP
fl:th_ln:helf-1,Thomas A. Helf,US
fl:ja_ln:ju-2,Jang-Bog Ju,KR
fl:ke_ln:barnes-8,Kevin Barnes,US
fl:mo_ln:noshi-1,Mohammad Noshi,US
fl:ed_ln:hill-8,Edward A. Hill,US
fl:fr_ln:groliere-1,Françoise Groliere,FR
fl:ak_ln:kimura-25,Akitaka Kimura,JP
fl:th_ln:kirchner-2,Thomas Kirchner,DE
fl:yu_ln:otsuka-23,Yuzo Otsuka,JP
fl:ro_ln:schuetzle-1,Robert Schuetzle,US
fl:jo_ln:wangler-1,Johannes Wangler,DE
fl:ha_ln:suominen-2,Hannu L. Suominen,US
fl:hi_ln:ito-36,Hiroya Ito,JP
fl:hi_ln:seiki-2,Hiromichi Seiki,JP
fl:ab_ln:bandyopadhyay-3,Abhijit Bandyopadhyay,US
09ask1gh8kik2yftsrffy0y97,François Fouques Du Parc,FR
fl:er_ln:allen-13,Eric Allen,US
fl:er_ln:breier-1,Eric Breier,US
fl:sh_ln:tsai-49,Shih-Perng Tsai,US
fl:pa_ln:thottathil-2,Paul Thottathil,US
fl:ja_ln:mazzarella-1,James Mazzarella,US
fl:ky_ln:cho-50,Kyu-Sung CHO,KR
fl:hi_ln:suzuki-58,Hiroo Suzuki,JP
fl:un_ln:bae-1,Unmin Bae,US
fl:pe_ln:hagen-3,Peter Hagen,US
fl:ad_ln:bodishbaugh-1,Adrian Benjamin Bodishbaugh,Unknown
fl:md_ln:habib-2,Md Ahsan Habib,US
fl:ji_ln:zheng-103,Jie Zheng,US
fl:ro_ln:masiero-1,Roberto A. Masiero,US
fl:ro_ln:weber-27,Robert J. Weber,US
fl:he_ln:mueller-27,Heinz Mueller,DE
fl:di_ln:kress-1,Dieter Kress,DE
fl:mi_ln:vanderveen-1,Michaela Vanderveen,US
fl:ki_ln:jowett-1,Kiersten Julia Jowett,AU
fl:ma_ln:warraich-1,Manavdeep Warraich,US
fl:pe_ln:macdonald-5,Peter MacDonald,CH
fl:mi_ln:zama-1,Mitsuko Zama,JP
fl:to_ln:sano-9,Tomohisa Sano,JP
fl:ru_ln:wilcox-2,Russell J. Wilcox,US
fl:ye_ln:ho-25,Yen-Yi Ho,TW
fl:be_ln:fischer-14,Beatrice Fischer,FR
fl:re_ln:verwaal-1,René Verwaal,NL
fl:da_ln:browne-3,Daniel Browne,US
fl:ge_ln:kastingschafer-1,Gerhard Kastingschafer,DE
fl:yi_ln:sun-91,Ying Sun,US
fl:it_ln:tagawa-1,Itsuo Tagawa,JP
fl:jy_ln:chajima-1,Jyunichi Chajima,JP
fl:la_ln:poppe-2,Laszlo Poppe,HU
fl:ri_ln:vanleeuwen-4,Richard M. van Leeuwen,NL
fl:lu_ln:porcelli-1,Lucie Porcelli,CH
fl:mo_ln:shariati-3,Mohammad Ali Shariati,US
fl:wi_ln:pentz-1,William J. Pentz,US
fl:yo_ln:iwata-34,Yoshihisa Iwata,JP
fl:br_ln:balboni-1,Brian Balboni,US
fl:al_ln:fasano-2,Alessio Fasano,US
fl:th_ln:miller-18,Thomas R. Miller,US
09aw2samr3z12f8tztg03t7fu,Christopher R. Patriarca,US
fl:sh_ln:terabe-1,Shigeo Terabe,JP
fl:ta_ln:hase-6,Takashi Hase,JP
fl:sh_ln:khan-58,Shah Nawaz Khan,SE
fl:er_ln:besler-2,Ernest Besler,US
fl:sh_ln:tseng-120,Shao-Chien Tseng,TW
fl:hi_ln:hanano-4,Hideki Hanano,JP
fl:ch_ln:yeh-50,Che-Fu Yeh,TW
fl:bo_ln:matei-1,Bogdan-Eugen Matei,DE
09awftjf9eh0gilh88c0eohhw,Wolf Mende,DE
fl:to_ln:sorenson-1,Todd C. Sorenson,US
fl:sa_ln:pirasmepulkul-1,Saraj Pirasmepulkul,US
fl:yo_ln:lee-808,YOUNGTAK LEE,KR
fl:ke_ln:yamasaki-17,Keigo Yamasaki,JP
fl:cl_ln:christ-1,Clara Christ,DE
fl:ki_ln:kim-206,Ki Baek KIM,KR
fl:ap_ln:paredes-1,Apollo Paul Paredes,US
fl:jo_ln:lucas-22,John Lucas,US
fl:to_ln:senoo-6,Toshihiro Senoo,JP
fl:jo_ln:duesing-1,Josef Duesing,DE
fl:yo_ln:ichihara-6,Yoshiyuki Ichihara,JP
fl:ed_ln:gross-5,Eduard Gross,FR
fl:an_ln:fath-1,Andreas Fath,DE
fl:hi_ln:maruyama-23,Hitoshi Maruyama,JP
09ax3x88f3cjc7963624u1sd0,Dimitri Lavoine,FR
fl:pa_ln:heiser-1,Patrick HEISER,US
fl:wo_ln:shin-14,Won Chul Shin,KR
