patent_id,inventor_id
6930175,fl:sh_ln:kadkol-1
D392271,fl:hi_ln:suzuki-54
10921437,fl:ka_ln:griggs-1
11069208,fl:ch_ln:fawcett-4
4664679,fl:yu_ln:kajiwara-11
6842487,fl:pe_ln:larsson-15
8488308,fl:le_ln:levasseur-1
9468448,fl:st_ln:ek-5
7858706,fl:ed_ln:carnahan-1
12170177,fl:ad_ln:cook-2
12330496,fl:ma_ln:hegwein-1
5543264,fl:ca_ln:anderson-36
10839988,fl:ta_ln:taniguchi-36
5175353,fl:ri_ln:jones-17
4762446,fl:to_ln:nishiwaki-10
9887462,fl:gi_ln:bitbabik-1
8129841,fl:ky_ln:kim-634
10638357,fl:he_ln:cho-66
12233894,fl:ts_ln:mikuni-1
4950477,fl:do_ln:armstrong-10
9532704,fl:sh_ln:andrus-1
4971970,fl:hi_ln:yamashita-29
8574401,fl:go_ln:ekstrom-2
7507984,fl:ma_ln:weber-76
4817515,fl:pe_ln:busk-1
11701515,fl:br_ln:simon-2
9662710,fl:ta_ln:kim-391
7462583,fl:wi_ln:abraham-2
11965950,fl:di_ln:wang-55
D753272,fl:cr_ln:haney-1
10963099,fl:xi_ln:chen-285
12282242,fl:mi_ln:lukin-3
4797211,fl:wo_ln:ehrfeld-1
11672227,fl:ju_ln:zhang-1
9519318,fl:al_ln:worrall-2
7225561,fl:iz_ln:louw-2
8488067,fl:br_ln:candelore-1
6202833,fl:da_ln:greer-8
6466825,fl:da_ln:fu-9
10197400,fl:da_ln:haines-13
10491027,fl:so_ln:yang-71
D578447,fl:da_ln:sawai-1
10551968,fl:gu_ln:li-338
6726503,fl:jo_ln:mccarthy-10
10701728,fl:su_ln:park-359
D519347,09hj4rsdr04ge1rmno8imp00g
4424033,fl:ar_ln:wool-1
7322432,fl:st_ln:holden-5
11586121,fl:ke_ln:takashima-7
8721089,fl:az_ln:sugawara-1
4710528,fl:gu_ln:bertelli-1
8891023,fl:ak_ln:shironouchi-1
11650846,fl:ji_ln:liu-746
11917487,fl:ju_ln:tessierlessard-1
D903293,fl:ti_ln:sousa-2
7649275,fl:ph_ln:janca-2
10592593,fl:be_ln:whetsell-1
6344439,fl:mi_ln:inazu-1
12346400,fl:da_ln:sidman-1
11804455,fl:th_ln:sounart-2
D881025,fl:ch_ln:behling-5
12185018,fl:yu_ln:shao-39
11285094,fl:da_ln:haile-3
7938982,fl:he_ln:erk-1
5049271,fl:th_ln:cain-5
9799326,fl:mo_ln:gupta-9
9781235,fl:ma_ln:wentink-1
7887799,fl:ar_ln:thomason-1
5998671,fl:mi_ln:vanderpuy-2
11438022,fl:di_ln:wenzel-3
6070880,fl:ja_ln:mckeever-4
7670681,fl:di_ln:schedle-1
11439028,fl:ry_ln:katsuse-1
6919994,fl:ta_ln:tanaka-82
7790647,fl:ka_ln:yamada-85
12494797,fl:ge_ln:qu-3
6278770,fl:ka_ln:makihata-2
D665744,fl:sa_ln:kano-6
10740252,fl:ma_ln:shaw-4
11527228,fl:ol_ln:taylortibbott-1
11626221,fl:ta_ln:karino-8
7308128,fl:ma_ln:inomata-12
8293617,fl:sa_ln:joshi-27
7170113,fl:no_ln:noda-11
9585194,fl:go_ln:fernandezllona-1
D555884,fl:gr_ln:urie-1
6299480,fl:zh_ln:xu-266
9387476,fl:ma_ln:aghababazadeh-1
11021838,fl:ha_ln:nishimura-6
6147001,fl:hi_ln:ito-32
7179416,fl:hi_ln:ueno-19
9741124,fl:ti_ln:kadir-1
9012118,fl:mi_ln:hawkins-7
4546339,fl:ha_ln:kubach-1
11260040,fl:al_ln:prideaux-1
11538919,fl:au_ln:benvenuti-1
D815182,fl:ry_ln:nakagawa-10
4061901,fl:al_ln:stucki-1
7394545,fl:an_ln:vanhove-2
8041747,fl:sa_ln:yamanaka-4
6768024,fl:ja_ln:macdonald-31
9223032,fl:ta_ln:kono-6
7805361,fl:ro_ln:west-7
9716460,fl:pe_ln:schmidt-10
11622700,fl:mi_ln:sun-79
11131012,fl:se_ln:ejnermark-1
10259205,fl:ma_ln:ishida-47
8965662,fl:to_ln:sekiguchi-23
5959137,fl:na_ln:collin-2
5781565,fl:mi_ln:tobita-5
11216281,fl:ji_ln:oh-126
8357373,fl:ge_ln:ritter-1
10347125,fl:es_ln:camacho-1
4806773,fl:hi_ln:echizen-1
11399427,fl:da_ln:borlaug-1
5253447,09hngfeig3cbeiim69gf2ktoj
PP23375,fl:co_ln:weber-7
9766734,fl:th_ln:skelton-2
11812429,fl:mo_ln:khoshnevisan-4
6127723,fl:st_ln:sueri-1
11828597,fl:ke_ln:kellar-1
6377597,fl:to_ln:okumura-26
4213632,fl:ro_ln:sivers-1
5669438,fl:he_ln:beamer-1
11661851,fl:ji_ln:yao-18
10870445,fl:re_ln:bernau-1
11399155,fl:cr_ln:federighi-2
5519153,fl:mi_ln:winkley-1
10650557,fl:ts_ln:chiang-13
8580471,fl:ta_ln:owada-2
12055469,fl:an_ln:page-7
6314102,fl:em_ln:borowski-1
5796844,fl:da_ln:griesinger-1
5989087,fl:br_ln:cordes-1
7559527,fl:ch_ln:melcer-1
7899907,fl:ge_ln:eichholzer-1
6589414,fl:ri_ln:klein-3
9252529,fl:ju_ln:park-143
7588146,fl:qu_ln:reese-1
8407459,fl:ke_ln:okano-6
4778929,fl:he_ln:hoffmann-3
11625624,fl:am_ln:ariannezhad-1
4123671,fl:mi_ln:aihara-1
4765718,fl:jo_ln:henkes-1
9397990,fl:ma_ln:lentczner-1
12192159,fl:da_ln:patierno-1
4341069,fl:re_ln:shinnar-1
11754822,fl:yo_ln:jo-45
9973973,fl:hs_ln:hu-30
10198097,fl:la_ln:lynn-5
9482042,fl:ja_ln:boyes-1
12103820,fl:lu_ln:gimeno-1
8540917,fl:ma_ln:kaga-3
4716791,fl:ko_ln:ohzono-2
5969910,fl:sh_ln:tadokoro-4
12156555,fl:ja_ln:hull-8
9559805,fl:wi_ln:prior-1
3972859,fl:su_ln:shinagawa-1
11065360,fl:li_ln:lin-124
4340823,fl:yo_ln:miyazawa-19
9066754,fl:ga_ln:haberland-1
6875790,fl:ka_ln:reed-3
7936271,fl:ke_ln:murphy-43
8935449,fl:ho_ln:zhang-151
10678221,fl:ha_ln:bergkvist-1
D784279,fl:hy_ln:choi-379
D1060618,fl:fa_ln:zhang-23
7008376,fl:ta_ln:miyagi-3
11209805,fl:xi_ln:chai-18
12190059,fl:ma_ln:makrehchi-1
10193720,fl:br_ln:anderson-116
11410188,fl:ke_ln:mcmaster-1
11584728,fl:pa_ln:arsenjans-1
10932604,fl:jo_ln:unteregger-2
4611403,fl:te_ln:nakamura-21
4554589,fl:ig_ln:cormio-1
10092584,fl:mi_ln:deshpande-1
D863922,fl:lo_ln:chalfant-1
6114739,fl:je_ln:theil-1
8615700,fl:wi_ln:thesling-1
8267339,fl:ch_ln:lee-1731
8897289,fl:ke_ln:suina-2
9313004,fl:vl_ln:yanover-1
12285050,fl:th_ln:blandino-1
10403201,fl:xi_ln:he-224
6713323,fl:os_ln:nakamura-2
10667247,fl:su_ln:yang-204
8424435,fl:mi_ln:rellinger-1
9777199,fl:ya_ln:miyagawa-1
10732543,fl:is_ln:sakata-1
5368746,fl:ed_ln:gryder-1
11707508,fl:al_ln:zalutskaya-1
7195084,fl:co_ln:crabb-1
8839041,fl:vi_ln:mushkatin-1
4557123,fl:ar_ln:marks-5
5725015,fl:mi_ln:theodos-1
10370512,fl:ji_ln:jo-20
D539544,fl:fr_ln:curreli-1
D966958,fl:je_ln:gander-1
7273712,fl:sh_ln:cahoon-1
7926294,fl:ch_ln:tsai-662
7111280,fl:ma_ln:shepard-7
7744605,fl:ra_ln:birkenbach-1
11483473,fl:ta_ln:miyai-10
D472932,fl:ki_ln:ukkola-1
10134192,fl:ar_ln:tomlin-2
6227074,fl:jo_ln:lindh-2
6731331,09htwijhgz54uzdq9lqjiwgjd
4663767,fl:vi_ln:bodlaj-1
6894214,fl:he_ln:juszkiewicz-1
10549384,fl:da_ln:barker-21
4410908,fl:st_ln:chayka-1
8713539,fl:ca_ln:bates-2
5549936,fl:ta_ln:ishida-51
7979368,fl:we_ln:xu-93
11278227,fl:se_ln:ahn-155
6702082,fl:an_ln:orlamunder-1
12509684,fl:th_ln:prakash-2
10355089,fl:ma_ln:ogino-13
10616116,fl:er_ln:izenberg-1
11280303,fl:m._ln:christensen-3
7131323,fl:ta_ln:hirota-27
9340925,fl:ch_ln:chou-213
12416859,fl:ji_ln:kim-242
8809373,fl:st_ln:gurley-1
9612574,fl:mi_ln:kuroda-7
6438174,fl:da_ln:bengtsson-1
8947346,fl:er_ln:vanveenendaal-1
9950115,fl:ro_ln:brik-2
7346093,fl:fi_ln:putris-1
9200514,fl:di_ln:kapp-1
5328134,fl:th_ln:powers-13
5867621,fl:ja_ln:luther-7
7390503,fl:ta_ln:chowdhury-2
D758522,fl:ta_ln:yu-14
8523024,fl:pe_ln:piscopo-1
7018455,fl:te_ln:aoyama-8
6010528,fl:pa_ln:iaizzo-1
4325752,fl:ma_ln:kurata-6
10547716,fl:hy_ln:kim-975
10702536,fl:jo_ln:dealmeida-4
10146740,fl:an_ln:gardner-11
10717805,fl:ma_ln:matner-2
4333927,fl:ke_ln:nakao-18
12366582,fl:an_ln:bayjensen-2
9077054,fl:to_ln:yamada-55
10976531,fl:yu_ln:kuzyk-1
7630063,fl:ar_ln:padmanabhan-1
10656480,fl:in_ln:mun-1
D352657,fl:ha_ln:haubert-2
9160884,fl:hi_ln:kawatani-1
10541822,fl:li_ln:harpur-2
5104641,fl:ge_ln:rosen-7
10106852,fl:ei_ln:shore-1
11559588,fl:ha_ln:padmanabhan-1
11460466,fl:da_ln:white-39
11541018,fl:eu_ln:lee-88
9769110,fl:ia_ln:vanstone-1
4216762,fl:wi_ln:klaila-1
11572486,fl:sh_ln:mori-42
RE45756,fl:yo_ln:apts-1
7347413,fl:br_ln:seider-1
10391870,fl:vo_ln:reber-1
9867580,fl:ma_ln:danielsson-1
10846213,fl:sa_ln:cho-116
8440519,fl:ki_ln:peterson-1
7954520,fl:ja_ln:england-4
4830537,09hykpx2nylfml7sxfbywwari
9030490,fl:th_ln:elenbaas-1
D1010629,fl:te_ln:uusitupa-1
11225664,fl:ri_ln:lee-26
5333451,fl:sh_ln:sakikawa-2
8610739,fl:am_ln:lonkar-3
12052095,fl:lu_ln:bian-2
6999847,fl:gr_ln:rothman-1
6455517,fl:li_ln:jong-3
8335655,fl:an_ln:romanelli-2
11314362,fl:gu_ln:zhang-275
4323912,fl:no_ln:koike-16
5044294,fl:pe_ln:harken-1
9349633,fl:da_ln:kim-285
6240154,fl:do_ln:matteson-1
8242267,fl:da_ln:muralidharareddy-1
6720729,fl:jo_ln:nam-5
6796349,fl:yu_ln:tozawa-4
7750587,fl:th_ln:mueller-14
11544285,fl:ra_ln:raina-7
10710994,fl:cl_ln:sturino-1
11065482,fl:na_ln:szuch-1
4074050,fl:ma_ln:yamaguchi-43
6179593,fl:ko_ln:inaba-4
8913131,fl:je_ln:kisak-1
10828807,fl:no_ln:matsumoto-24
9453069,fl:ro_ln:demattos-1
9866829,fl:ji_ln:chen-785
10881608,fl:ja_ln:shiah-3
9363486,fl:ry_ln:usuba-1
7883645,fl:el_ln:meissner-2
8332528,fl:mo_ln:mobin-1
10436954,fl:hs_ln:chang-140
7247542,fl:ji_ln:shie-2
3960876,fl:ad_ln:curran-1
10869490,fl:ha_ln:huijbers-1
9196624,fl:ma_ln:randolph-1
7790120,fl:ja_ln:getty-1
D921123,fl:ro_ln:stewart-23
6415453,fl:ab_ln:anderson-1
9863884,fl:ta_ln:kasahara-16
D938170,fl:we_ln:liu-399
8296707,fl:cr_ln:darsow-1
8769384,fl:se_ln:goma-2
4592892,fl:ta_ln:kanayama-3
7553240,fl:da_ln:shear-1
6340402,09i1uc7r19owgzcutobyk7p3c
9420919,fl:jo_ln:schaepers-1
7380762,fl:ch_ln:takeichi-2
12304887,fl:jo_ln:webb-9
12264395,fl:sh_ln:yamashita-16
10196176,fl:sc_ln:binger-1
5011493,fl:ru_ln:utyamyshev-1
6494988,fl:in_ln:cedra-1
11714617,fl:al_ln:svyatkovskiy-1
6024826,fl:ch_ln:yang-185
7849534,fl:jo_ln:wright-19
5269897,fl:jo_ln:valdes-8
11631263,fl:ti_ln:chen-300
4513123,fl:ja_ln:robertson-24
D320264,fl:sc_ln:lenahan-1
4399066,fl:ma_ln:hashimoto-10
12194151,fl:ma_ln:callahan-6
4092536,fl:mi_ln:smith-107
D895665,fl:an_ln:schoneweis-1
6890141,fl:ha_ln:mauz-1
9458150,fl:ma_ln:kaul-4
7611466,fl:ge_ln:mcmorrow-1
8578132,fl:ch_ln:archer-2
D515856,fl:pa_ln:arnold-9
10564607,fl:pa_ln:yuen-3
8790551,fl:sh_ln:yanagida-2
5705789,fl:ja_ln:wilkinson-19
5262917,fl:to_ln:kobayashi-50
6256785,fl:wa_ln:klappert-1
7955174,fl:ko_ln:niida-1
7772240,fl:be_ln:bangandersen-2
7438222,fl:da_ln:barker-27
9334886,fl:re_ln:selirio-1
8576568,fl:me_ln:zhang-85
11867109,fl:ho_ln:peng-6
8953792,fl:ri_ln:kisley-1
5995246,fl:ko_ln:tanimoto-9
11362676,fl:ji_ln:wang-704
4018127,fl:da_ln:biro-3
9679449,fl:ku_ln:wedig-1
4376991,09i4iwmsyhtvdhfuft8964mbe
8647822,fl:ra_ln:sekaly-1
11883449,fl:ro_ln:kinley-1
9550400,fl:do_ln:hutson-3
5736263,fl:sh_ln:wakabayashi-13
7378509,fl:ro_ln:ehrhardt-2
10971402,fl:ch_ln:cheng-161
12232843,fl:na_ln:betrouni-1
11881965,fl:ma_ln:prinzen-1
6434136,fl:ed_ln:combs-2
5829218,fl:pa_ln:mcneil-1
8025496,fl:mi_ln:eikenberry-1
7260555,fl:se_ln:supramaniam-2
12197032,fl:li_ln:huang-42
10942960,fl:im_ln:makaremi-1
12485774,fl:tr_ln:miller-5
11138544,fl:ha_ln:nuudi-1
9922955,fl:li_ln:tay-5
10087185,fl:ja_ln:gerencser-2
7872113,fl:ho_ln:zhou-28
7793563,fl:ma_ln:inoue-63
6283058,fl:ma_ln:wiltrout-1
9618991,fl:co_ln:o'sullivan-7
8972579,fl:th_ln:palpanas-1
5638825,fl:sh_ln:fukuzumi-6
9898490,fl:kr_ln:meiyyappan-1
10153361,fl:qi_ln:liu-128
4801828,fl:ma_ln:ishikawa-60
4522147,fl:jo_ln:kroll-5
6414534,fl:we_ln:wang-358
4908208,fl:ge_ln:gornowicz-1
5211845,fl:no_ln:kaneshige-2
8107184,fl:da_ln:hirabayashi-2
8719321,fl:ch_ln:fong-20
7736202,fl:da_ln:galey-1
10939684,fl:da_ln:foucher-2
9707555,fl:ro_ln:maaskant-2
11117185,fl:hi_ln:ikuta-7
12374754,fl:hy_ln:jung-80
10920149,fl:la_ln:kyllonen-1
12289688,fl:qi_ln:gao-43
10429723,fl:je_ln:garland-6
6463215,09i71ehhmyeauvx11inmam333
7787698,fl:da_ln:vavro-1
7786652,fl:sh_ln:nakamura-101
12090423,fl:st_ln:walker-45
8193159,fl:we_ln:purschke-1
11403808,fl:pe_ln:denman-1
5159790,fl:le_ln:harding-1
10617259,fl:ma_ln:staiano-1
5117424,fl:ri_ln:cohen-16
7658613,fl:da_ln:gilbert-7
5370552,fl:ke_ln:mizutani-15
12169195,fl:fe_ln:jiang-5
11056788,fl:er_ln:mcgough-1
8769237,fl:ka_ln:hirakawa-3
11864957,fl:jo_ln:morgan-59
8770245,fl:ma_ln:fiorenzo-1
9883037,fl:do_ln:lewis-14
9952135,fl:ha_ln:ayliffe-1
4272173,fl:hi_ln:fukahori-4
11652074,fl:jo_ln:swan-2
5316374,fl:ra_ln:fidler-2
12015133,fl:ho_ln:zhu-57
9853211,fl:sc_ln:sills-1
8672307,fl:ma_ln:pacheco-17
12256810,fl:ju_ln:ross-7
6350698,fl:yu_ln:kamide-2
7527861,fl:la_ln:carlson-4
9457045,fl:am_ln:zoubeidi-1
9166594,fl:yi_ln:liew-4
11357084,fl:st_ln:dejonge-1
11438934,fl:fa_ln:wang-56
4675959,fl:ol_ln:sprout-1
5416905,fl:ko_ln:haruna-1
11584226,fl:ta_ln:kita-1
11159984,fl:su_ln:garg-9
11949309,fl:zi_ln:li-7
9949686,fl:ke_ln:lurie-1
11145973,fl:yo_ln:pan-24
7343148,fl:jo_ln:o'neil-21
10594015,fl:bi_ln:singh-21
D732810,fl:jo_ln:healy-11
9337571,fl:ma_ln:iwabe-1
10742586,fl:ni_ln:brown-13
11075877,fl:ti_ln:bleidorn-2
8831164,fl:ni_ln:lu-10
12347997,fl:he_ln:yeeshian-2
7809572,fl:ka_ln:yamagami-5
9392775,fl:ri_ln:sheriff-1
D337273,fl:g._ln:thatcher-1
11848572,fl:hy_ln:kim-1303
12324111,fl:se_ln:kang-375
10681648,fl:al_ln:babaei-1
5722469,09iarscsm8sxjmod3xgjv4j91
D859688,fl:ky_ln:bulloch-1
5140970,fl:mo_ln:akaki-1
11469083,fl:ak_ln:sato-16
5728132,fl:ro_ln:schwartz-15
11391299,fl:do_ln:sautron-1
6493368,fl:jo_ln:lopata-1
10895382,fl:ju_ln:kurths-1
5275136,fl:mi_ln:levin-15
11372282,fl:ch_ln:lin-1202
9321677,fl:th_ln:chang-14
12391919,fl:ju_ln:yu-77
11322587,fl:ma_ln:probst-3
8930404,fl:er_ln:nordman-1
D764299,fl:pa_ln:appendini-1
9647902,fl:be_ln:schnaider-1
8575068,fl:th_ln:seitz-6
7811657,fl:su_ln:cherukuri-4
8109244,fl:ga_ln:waissi-1
7531613,fl:ed_ln:nesakumar-1
7490053,fl:wi_ln:grywalski-1
7621917,fl:jo_ln:bejeannin-1
8393485,fl:jo_ln:gold-1
11511848,fl:ky_ln:schulte-1
9426279,fl:tr_ln:thormundsson-1
8354640,fl:da_ln:maase-1
9667783,fl:fe_ln:salazar-4
12467466,fl:xu_ln:zhu-103
10371821,fl:se_ln:yoshida-18
11448729,fl:no_ln:nishiyama-11
7202661,fl:ma_ln:mckie-2
10426516,fl:ge_ln:stellon-1
8985198,fl:da_ln:janke-2
5489498,fl:sh_ln:suzuki-123
5151421,fl:ed_ln:freyne-1
8971563,fl:co_ln:zhou-1
10311000,fl:mi_ln:lee-111
10093345,fl:wi_ln:dickson-5
10852290,fl:yu_ln:chi-5
4662184,fl:wa_ln:pohl-1
5378800,fl:ro_ln:pagilagan-1
8037710,fl:li_ln:zhang-339
7023525,fl:le_ln:ryzhikov-1
11001270,fl:ma_ln:dakemoto-1
6709855,fl:al_ln:joly-1
9076243,fl:in_ln:han-36
11003703,09idp2vlu1qewezel29un8f3i
11505221,fl:ko_ln:sakaguchi-3
D281467,09idpfdiwbvlz7u5ax6datmmz
11880144,fl:sa_ln:hermanussen-1
6417694,fl:an_ln:lee-123
11995461,fl:an_ln:sharma-63
7107846,fl:ka_ln:kano-2
3946718,09idz7qfym3kgaddv7ypcpsxq
12406150,fl:ch_ln:dognin-1
8548455,fl:vi_ln:hou-3
12105704,fl:ni_ln:gupta-27
12194730,fl:yu_ln:imahashi-2
11210421,fl:sh_ln:hastings-1
4943474,fl:as_ln:nishimura-3
10194045,fl:de_ln:koepl-1
5777902,fl:ta_ln:ono-34
4596459,fl:ta_ln:yamamoto-59
10919996,fl:ma_ln:mcdaniel-1
5737976,fl:da_ln:haman-2
10208528,fl:an_ln:sebastian-7
9007942,fl:mi_ln:fan-21
10674898,fl:do_ln:byrne-3
7516495,fl:jo_ln:elsbree-1
7019438,fl:no_ln:takahashi-32
5323343,fl:ma_ln:nagatomo-2
11105467,fl:ul_ln:svendsen-1
7735777,fl:da_ln:harber-1
9521011,fl:ei_ln:joshua-1
7022448,fl:ju_ln:kobayashi-15
5270848,fl:ma_ln:takahashi-62
6346910,fl:te_ln:ito-26
5187520,fl:ro_ln:rupp-9
9284921,fl:je_ln:gingrich-3
5465244,fl:to_ln:takabayashi-5
6011644,09ift8rhchsk2hlryh00u9vj1
8940609,fl:sh_ln:wu-38
11775224,fl:ha_ln:rogers-8
10907428,fl:pa_ln:reinhardt-4
9769038,fl:ma_ln:baldi-2
8619248,fl:as_ln:alaviharati-1
12106803,fl:ne_ln:gajera-1
11572602,fl:se_ln:okabe-1
10488927,fl:ch_ln:kim-976
D904259,fl:ad_ln:narayan-1
7982074,fl:le_ln:kondaveti-1
6435932,fl:an_ln:lynn-5
6418765,fl:mi_ln:chiu-42
9832314,fl:ga_ln:chandrasekaran-2
4217469,fl:em_ln:martelli-2
12035251,fl:we_ln:zeng-38
7438407,fl:ji_ln:parchment-1
12056328,fl:se_ln:taylor-3
11844853,fl:pr_ln:sarkar-7
11848585,fl:ji_ln:choi-38
8497701,fl:ma_ln:glorieux-1
7560437,fl:jo_ln:lingner-1
11972043,fl:du_ln:kerr-1
9208897,fl:ro_ln:wood-26
8151530,fl:st_ln:schwarz-16
4254430,fl:he_ln:beneking-1
D339379,fl:br_ln:persing-1
6779344,fl:jo_ln:kubesh-1
6754240,fl:ri_ln:fergusson-1
10487067,fl:ra_ln:jaldu-2
4446220,fl:st_ln:proskow-1
11367569,fl:br_ln:doris-1
6571188,fl:le_ln:frank-6
7926710,fl:kr_ln:stewart-7
10703394,fl:ta_ln:nishimura-2
7625895,fl:bi_ln:vu-4
10509936,fl:sh_ln:chin-20
9353410,fl:ji_ln:zhou-366
5302519,fl:ro_ln:eisenman-2
6272314,fl:th_ln:emmons-4
11609199,fl:ma_ln:metzger-2
7154485,fl:pe_ln:liao-48
8645398,fl:sh_ln:wu-548
7415756,fl:ya_ln:takahashi-9
6927215,fl:pe_ln:wolfrum-1
12152412,fl:fr_ln:gulick-1
6301473,fl:th_ln:nguyen-247
5049732,fl:ya_ln:nakata-3
11141039,fl:da_ln:persson-1
11005009,fl:jo_ln:kang-44
6224975,fl:yo_ln:wang-240
11736733,fl:ru_ln:liao-4
10671405,fl:pe_ln:vinh-1
6689853,fl:io_ln:giannakitsas-1
8033927,fl:br_ln:pettibone-1
7102783,fl:hi_ln:morooka-4
11367881,fl:ta_ln:mitsuoka-6
6553031,fl:ry_ln:nakamura-19
6262058,fl:ha_ln:walter-2
11836877,fl:da_ln:beauchamp-3
6923472,09ijwmdn9o019ld06lma4jnth
9667913,fl:ti_ln:wall-1
5366753,fl:mi_ln:campbell-5
7250625,fl:be_ln:ong-3
7989619,fl:ji_ln:wen-31
9987271,fl:th_ln:chen-15
6037433,fl:el_ln:benham-2
7445807,fl:ch_ln:lockwood-5
D1068844,fl:al_ln:dye-5
11529830,fl:to_ln:yasunaga-11
11657435,fl:ta_ln:deguchi-18
5521181,fl:mi_ln:meyer-7
5381683,fl:gr_ln:cowling-1
8734080,fl:de_ln:hall-20
10911195,fl:sa_ln:lee-621
11126960,fl:am_ln:kandalkar-1
8575356,fl:go_ln:peris-1
8501770,fl:ma_ln:ashwell-2
8137864,fl:er_ln:ishikawa-1
11998596,fl:eg_ln:mundt-2
6027619,fl:ji_ln:browning-2
9053779,fl:ta_ln:konno-21
4914342,fl:mo_ln:mujahid-2
10917587,fl:se_ln:acosta-1
11993847,fl:kl_ln:boonstra-1
9853699,fl:sa_ln:alex-1
12236185,fl:ra_ln:kanagasabai-2
D884490,fl:ey_ln:lalo-1
4414402,fl:mi_ln:uskokovic-1
7622893,fl:ja_ln:williams-47
5432475,fl:ki_ln:fukahori-1
11397486,fl:aa_ln:tucker-1
10873440,fl:ta_ln:kadous-1
8955152,fl:th_ln:enderwick-1
7417365,fl:to_ln:nakamura-63
11215993,fl:su_ln:lim-138
4023938,fl:he_ln:wieschen-1
5745268,fl:mi_ln:nikolic-3
8052898,fl:ai_ln:inouye-1
D663319,fl:ju_ln:chang-72
12056497,fl:ph_ln:mitchell-1
4773684,fl:di_ln:dieckmann-1
7847162,fl:th_ln:corbin-2
11717450,fl:ke_ln:huynh-4
7225457,fl:yu_ln:takashima-11
4200612,fl:ai_ln:lamaze-1
4365802,fl:ar_ln:ehrat-1
9387109,fl:cr_ln:keoshian-1
5403563,fl:ro_ln:predmesky-1
5391285,fl:be_ln:hileman-1
7439683,fl:ja_ln:emslie-1
5788801,fl:to_ln:heinz-2
9133709,fl:th_ln:milner-2
11230099,fl:ha_ln:ishihara-7
10496206,fl:mo_ln:ko-9
12169060,fl:hu_ln:yan-27
12420117,fl:er_ln:schnarr-1
D430508,fl:jo_ln:crain-7
9862975,fl:an_ln:negreteraymond-1
5132997,fl:sh_ln:kojima-48
10637458,fl:yi_ln:wang-231
9975364,fl:se_ln:vicentevicente-1
12225556,fl:ya_ln:xue-30
8237090,fl:th_ln:maddocks-1
7996338,fl:se_ln:kamar-1
D818189,fl:sl_ln:trzesniowski-1
8273820,fl:yu_ln:hoshino-20
8631651,fl:ti_ln:elliott-5
11139908,fl:xi_ln:gao-166
6937042,fl:sh_ln:tai-30
11121430,fl:br_ln:campbell-50
10093233,fl:ch_ln:exner-2
6139434,fl:ta_ln:kawagoe-3
10762211,fl:ro_ln:clift-1
6968737,fl:pe_ln:driessen-2
4662718,fl:sa_ln:masubuchi-1
6831734,fl:pe_ln:frank-5
10535172,fl:ma_ln:short-7
10391383,fl:ma_ln:krumbeck-1
12137458,fl:xi_ln:zhang-212
10549461,fl:ko_ln:nakanishi-4
3999411,fl:ra_ln:kambic-1
9260948,fl:lu_ln:saputelli-1
7901338,fl:ke_ln:gerschefske-1
10968126,fl:pr_ln:karicherla-1
3985050,09ipweco00jq2hcwfdzp84cas
5424355,fl:ak_ln:kume-5
10323897,fl:ta_ln:ding-1
9950590,fl:ro_ln:rau-6
D504453,fl:sh_ln:inoue-19
9464339,fl:ce_ln:silva-1
9076888,fl:go_ln:haller-1
12016577,fl:ni_ln:uvanovic-1
11688390,fl:na_ln:nama-2
10558651,fl:je_ln:miller-74
12056811,fl:la_ln:ilola-1
9138966,fl:th_ln:dumenil-1
7276200,fl:ja_ln:jacob-5
10944423,fl:ma_ln:klein-9
5934386,fl:ro_ln:collins-20
10820244,fl:zh_ln:cui-58
10330136,fl:da_ln:blum-2
7507622,fl:ma_ln:hayashi-23
6388474,fl:ka_ln:yano-26
7606861,fl:pe_ln:killcommons-1
7527579,fl:at_ln:kamo-1
4303778,fl:vl_ln:kubanek-1
7567579,fl:dr_ln:korcharz-1
7078107,fl:ta_ln:takayama-19
D751715,fl:br_ln:meyer-15
7192619,fl:ga_ln:bhaskar-5
9767086,fl:ku_ln:vidhani-1
10944226,fl:ka_ln:wong-57
6510048,fl:be_ln:rubenson-1
4971127,fl:ka_ln:oshima-10
11171692,fl:su_ln:yun-94
11348505,fl:yo_ln:shin-115
4575553,fl:ge_ln:kavadias-1
7968079,fl:sa_ln:ray-3
5508759,fl:ka_ln:konishi-30
10379443,fl:ro_ln:veltman-2
10003110,fl:ma_ln:pasta-1
11681156,fl:ch_ln:hu-77
10937304,fl:yu_ln:yamamoto-17
11792961,fl:ph_ln:lepoudre-1
8644835,fl:do_ln:cho-29
6274512,fl:hi_ln:hayashi-41
6053310,fl:da_ln:sherer-3
5825042,fl:da_ln:strobel-2
11327246,fl:bi_ln:qi-7
5939352,fl:su_ln:behal-1
11743965,fl:pe_ln:talebifard-1
12447586,fl:pa_ln:crocombette-1
12478255,fl:il_ln:alasaarela-1
9284440,fl:gr_ln:bunker-2
6829279,fl:ta_ln:ohmi-3
4537298,fl:pi_ln:loizeau-1
9680099,fl:yo_ln:maehara-6
8082808,fl:do_ln:smith-34
11989384,fl:ca_ln:pritchett-1
11806863,fl:fe_ln:zeitler-1
5541104,fl:pi_ln:vanderbruggen-2
4467923,fl:ar_ln:dornbusch-1
8320323,fl:xi_ln:chen-499
8516850,fl:st_ln:sommer-2
3994078,fl:hs_ln:liu-121
